619.16;3441.05
619.18;3429.26
619.27;3403.41
619.3;3383.27
619.38;3373.79
619.42;3369.57
619.49;3373.91
619.55;3392.48
619.6;3428.45
619.67;3464.53
619.7;3489.04
619.79;3506.92
619.81;3512.18
619.91;3516.96
619.92;3531.63
620.03;3545.24
620.04;3558.06
620.14;3569.25
620.16;3574.32
620.25;3577.07
620.28;3578.20
620.36;3578.30
620.41;3579.65
620.47;3581.72
620.53;3585.21
620.57;3585.52
620.65;3578.87
620.68;3566.95
620.77;3548.27
620.79;3543.01
620.9;3567.28
620.9;3617.81
621.01;3703.54
621.02;3721.87
621.12;3592.97
621.14;3530.58
621.23;3641.78
621.26;3693.65
621.33;3614.37
621.39;3551.73
621.44;3518.27
621.51;3523.13
621.55;3625.46
621.63;3701.21
621.66;3677.31
621.75;3590.18
621.77;3609.70
621.88;3707.15
621.88;3678.37
621.98;3604.59
622;3646.88
622.09;3643.09
622.12;3653.79
622.2;3671.19
622.24;3690.83
622.31;3720.13
622.36;3761.93
622.42;3768.21
622.49;3704.85
622.53;3662.74
622.61;3686.95
622.63;3696.35
622.73;3674.52
622.74;3684.12
622.85;3740.28
622.85;3778.55
622.96;3772.07
622.98;3741.66
623.07;3673.84
623.1;3662.49
623.17;3785.16
623.22;3872.72
623.28;3850.57
623.34;3838.91
623.39;3846.87
623.47;3844.47
623.5;3852.62
623.59;3855.86
623.61;3842.78
623.71;3842.83
623.72;3868.21
623.82;3888.21
623.83;3891.90
623.93;3894.25
623.95;3892.74
624.04;3891.37
624.08;3897.64
624.15;3906.10
624.2;3917.11
624.25;3928.80
624.32;3937.54
624.36;3946.10
624.44;3954.40
624.47;3972.53
624.56;4009.41
624.58;4021.89
624.69;3982.61
624.69;3954.92
624.79;3965.12
624.81;3974.31
624.9;3983.00
624.93;3996.57
625.01;4005.78
625.05;4015.84
625.12;4027.84
625.17;4038.52
625.23;4047.99
625.3;4053.81
625.33;4053.54
625.42;4056.13
625.44;4067.14
625.54;4078.93
625.55;4090.44
625.66;4097.33
625.66;4093.03
625.76;4030.23
625.78;3997.19
625.87;4074.90
625.91;4134.67
625.98;4216.68
626.03;4222.25
626.09;4212.41
626.15;4181.23
626.19;4127.68
626.27;4070.25
626.3;4044.91
626.39;4089.48
626.41;4155.07
626.51;4234.42
626.52;4291.70
626.62;4279.76
626.64;4267.96
626.73;4283.83
626.76;4284.96
626.84;4275.33
626.88;4282.05
626.95;4314.83
627;4333.26
627.05;4315.88
627.12;4286.67
627.16;4243.32
627.24;4213.68
627.27;4227.94
627.37;4289.69
627.38;4271.23
627.48;4226.06
627.49;4251.70
627.59;4262.94
627.61;4262.91
627.7;4274.62
627.73;4288.68
627.81;4310.52
627.85;4344.06
627.91;4378.77
627.97;4408.90
628.02;4439.08
628.1;4467.33
628.13;4492.06
628.22;4513.37
628.23;4527.45
628.34;4531.62
628.34;4528.52
628.45;4518.58
628.46;4496.45
628.56;4459.52
628.58;4425.05
628.66;4404.29
628.7;4393.92
628.77;4400.50
628.82;4418.76
628.88;4444.07
628.95;4468.51
628.98;4480.84
629.07;4489.68
629.09;4495.54
629.19;4493.28
629.2;4483.51
629.3;4470.89
629.31;4458.77
629.41;4628.97
629.43;4634.84
629.52;4615.79
629.55;4621.04
629.63;4608.72
629.67;4652.17
629.73;4678.22
629.8;4663.39
629.84;4660.07
629.92;4677.10
629.95;4708.26
630.04;4767.99
630.05;4809.20
630.16;4797.73
630.16;4777.19
630.27;4753.97
630.28;4766.53
630.37;4863.50
630.4;4919.26
630.48;4864.80
630.52;4809.74
630.59;4772.76
630.64;4786.81
630.69;4922.43
630.77;4996.43
630.8;4900.62
630.89;4814.16
630.91;4868.71
631.01;4885.14
631.01;4874.32
631.12;4881.75
631.13;4899.80
631.23;4968.10
631.25;5041.12
631.33;5125.29
631.37;5182.23
631.44;5227.13
631.49;5250.07
631.55;5258.51
631.61;5261.56
631.65;5264.50
631.73;5279.86
631.76;5302.37
631.85;5333.71
631.87;5334.71
631.97;5271.95
631.98;5237.27
632.08;5278.14
632.1;5340.28
632.19;5435.08
632.22;5527.63
632.29;5576.70
632.34;5609.06
632.4;5618.51
632.46;5617.04
632.5;5624.81
632.58;5654.26
632.61;5729.07
632.7;5836.61
632.72;5834.32
632.82;5837.75
632.82;5834.56
632.93;5832.21
632.94;5864.78
633.04;5894.43
633.06;5908.97
633.14;5929.24
633.18;5952.90
633.25;6002.20
633.31;6099.35
633.36;6194.92
633.43;6264.66
633.46;6338.46
633.55;6413.84
633.57;6446.74
633.67;6413.21
633.67;6407.92
633.78;6485.53
633.79;6541.49
633.89;6544.92
633.91;6568.00
633.99;6619.74
634.03;6671.34
634.1;6725.59
634.15;6792.55
634.2;6871.98
634.27;6901.81
634.31;6836.15
634.39;6710.94
634.42;6529.23
634.51;6227.43
634.52;6184.71
634.63;6123.87
634.63;6130.70
634.73;6156.92
634.75;6141.74
634.84;6126.83
634.87;6103.65
634.95;6085.82
634.99;6098.40
635.05;6107.20
635.12;6102.70
635.16;6095.05
635.24;6077.43
635.26;6046.14
635.36;5999.49
635.37;5955.53
635.47;5928.10
635.48;5912.84
635.58;5917.14
635.6;5926.78
635.69;5929.97
635.72;5940.22
635.79;5957.69
635.84;5977.69
635.9;6001.30
635.96;6025.07
636;6045.83
636.08;6065.55
636.11;6083.83
636.2;6112.77
636.21;6162.74
636.32;6202.31
636.32;6214.39
636.43;6452.97
636.44;6512.20
636.53;6591.56
636.56;6513.93
636.64;6386.56
636.68;6304.95
636.74;6327.81
636.8;6373.41
636.85;6348.72
636.92;6209.52
636.95;6091.87
637.04;6030.02
637.06;6005.66
637.16;6050.17
637.16;6059.63
637.27;5950.78
637.28;5896.60
637.38;5729.09
637.4;5698.21
637.48;5891.25
637.52;5994.35
637.59;5846.15
637.64;5745.22
637.69;5759.10
637.76;5717.80
637.8;5614.55
637.88;5566.11
637.9;5610.06
638;5729.14
638.01;5701.27
638.11;5513.02
638.12;5492.77
638.22;5680.34
638.24;5711.27
638.32;5514.01
638.36;5445.72
638.43;5470.70
638.48;5490.29
638.53;5512.81
638.6;5500.11
638.64;5500.45
638.72;5549.60
638.74;5578.15
638.84;5570.23
638.85;5597.97
638.95;5692.41
638.96;5704.55
639.06;5552.49
639.08;5459.60
639.16;5369.05
639.2;5376.03
639.27;5538.27
639.32;5676.46
639.37;5678.94
639.44;5683.25
639.48;5690.47
639.56;5672.05
639.58;5656.05
639.68;5631.09
639.69;5595.35
639.79;5573.18
639.8;5577.77
639.9;5585.38
639.92;5587.83
640;5604.20
640.04;5636.95
640.11;5664.62
640.16;5676.82
640.21;5672.34
640.28;5640.40
640.32;5659.20
640.4;5786.96
640.42;5824.16
640.52;5704.14
640.53;5660.49
640.63;5678.42
640.64;5682.49
640.74;5632.86
640.76;5604.90
640.84;5604.38
640.88;5614.58
640.95;5645.03
641;5610.88
641.05;5443.82
641.12;5343.23
641.16;5414.77
641.24;5488.75
641.26;5535.93
641.36;5588.42
641.37;5600.46
641.47;5626.04
641.48;5699.24
641.58;5784.44
641.6;5804.88
641.68;5834.60
641.72;5855.18
641.78;5849.95
641.84;5814.71
641.89;5780.40
641.96;5765.98
641.99;5763.69
642.08;5784.21
642.1;5795.30
642.2;5770.74
642.2;5800.27
642.31;5932.18
642.31;5971.03
642.41;5809.93
642.43;5726.40
642.52;5837.70
642.55;5894.47
642.62;5836.24
642.67;5838.76
642.72;5934.70
